Gender,Amount,MPHover,Age,OutTown,OutState,Police
male,80,13,45,1,1,local police
female,,10,49,0,0,local police
male,275,30,38,1,0,state police
female,,10,37,1,0,local police
male,105,13,20,0,0,local police
male,,15,31,1,1,local police
male,50,20,31,1,0,local police
female,,15,51,1,0,local police
female,,16,67,1,0,local police
male,75,19,36,1,0,state police
male,,15,40,1,0,local police
male,75,10,43,0,0,state police
male,75,10,31,0,0,local police
male,,18,36,1,0,local police
female,,7,38,1,0,local police
female,,10,30,1,0,state police
female,150,20,21,1,0,local police
male,175,20,31,1,0,state police
male,75,10,19,1,0,local police
female,125,15,50,1,0,local police
male,105,13,32,1,0,local police
male,,14,26,1,0,local police
male,155,18,22,1,0,state police
male,75,10,35,1,0,state police
male,75,10,21,0,0,state police
male,,14,34,1,0,local police
female,,10,42,1,0,local police
male,,20,19,1,0,local police
female,75,10,61,1,0,state police
male,,15,24,1,0,local police
male,100,15,20,1,1,state police
male,75,15,20,1,0,state police
female,,8,43,1,0,local police
male,,12,46,1,0,local police
male,,9,19,1,0,local police
male,125,15,19,1,0,state police
female,,13,63,1,0,local police
female,75,10,54,1,1,state police
female,225,25,20,1,0,state police
female,,11,24,0,0,local police
female,,10,28,1,1,local police
female,125,15,24,1,1,local police
male,,10,56,0,0,local police
male,,12,56,1,0,local police
female,50,10,36,1,0,local police
male,125,15,51,1,1,local police
male,75,10,32,1,0,local police
male,,10,35,1,0,local police
male,,12,19,0,0,local police
female,,15,49,0,0,local police
male,,10,39,1,0,local police
female,,13,38,1,0,local police
female,155,18,32,1,0,state police
female,75,10,52,1,0,local police
female,,12,41,0,0,local police
male,,10,24,1,1,state police
male,,11,71,1,0,state police
male,110,16,25,1,1,state police
male,,15,54,0,0,local police
male,155,18,25,1,0,state police
female,125,15,23,1,0,local police
male,145,27,24,1,0,state police
female,,20,37,1,1,local police
female,,17,40,1,0,local police
female,115,14,48,1,0,local police
female,,15,41,1,0,local police
male,75,10,26,1,0,state police
male,,15,29,0,0,local police
female,235,26,49,1,0,state police
male,,13,43,1,0,local police
male,100,15,23,1,0,local police
male,,17,29,0,0,local police
female,,15,28,1,0,local police
male,295,32,19,1,0,state police
male,,17,23,0,0,local police
female,,13,38,0,0,local police
male,,20,21,1,0,local police
female,,9,38,1,0,state police
male,,12,36,1,0,local police
female,75,10,46,1,0,state police
male,,15,58,1,1,state police
male,205,23,25,1,0,state police
female,,11,20,0,0,local police
male,205,23,18,1,0,local police
male,50,12,38,0,0,local police
female,,12,27,1,0,local police
female,75,23,21,1,0,local police
male,,16,19,1,0,local police
female,,10,46,1,0,local police
female,,13,27,1,0,local police
male,75,20,44,1,0,local police
male,95,12,27,1,1,state police
male,145,17,39,1,0,local police
female,,18,18,1,0,local police
male,265,29,31,1,0,local police
male,75,10,48,1,1,state police
female,,16,32,0,0,local police
male,145,17,21,1,0,state police
female,125,15,21,1,1,state police
male,,13,27,1,0,local police
male,,10,51,1,0,local police
male,,13,56,1,1,local police
female,,7,45,1,0,local police
female,,14,29,1,0,local police
male,,15,23,1,0,local police
male,,14,39,0,0,local police
female,,11,63,1,0,local police
male,,15,30,1,0,local police
female,,21,43,1,1,state police
male,125,15,18,1,0,state police
male,,10,21,1,0,local police
male,,9,22,1,1,local police
female,175,20,22,1,1,state police
male,75,13,21,0,0,state police
male,,10,44,1,0,local police
female,,16,41,1,0,local police
female,145,17,24,0,0,local police
male,75,18,21,0,0,state police
male,175,20,20,1,0,local police
male,100,21,19,1,0,local police
male,75,15,46,1,0,state police
female,,17,26,1,1,state police
female,,10,47,1,0,local police
female,75,17,29,0,0,local police
male,100,15,57,1,0,local police
male,75,15,19,1,0,state police
male,75,10,20,0,0,local police
male,155,18,56,1,1,local police
male,,10,22,1,0,local police
female,75,20,36,1,1,local police
female,,15,23,1,0,local police
female,,15,45,1,0,local police
female,,11,20,1,0,local police
male,,11,29,1,0,local police
male,50,13,38,1,0,state police
female,,14,43,1,0,local police
female,,10,36,1,0,local police
female,75,10,35,1,0,state police
male,,12,35,1,0,local police
female,125,15,43,0,0,local police
male,75,32,22,1,0,local police
female,125,15,31,1,0,state police
male,,14,28,1,0,local police
female,,9,25,1,0,state police
male,185,21,38,0,0,local police
female,,15,31,0,0,local police
female,75,10,35,1,0,local police
male,75,15,22,1,1,state police
female,,13,36,1,0,local police
female,,14,23,1,0,local police
female,,11,54,1,0,local police
male,,15,35,1,0,local police
female,75,10,34,1,0,local police
male,75,10,19,1,1,state police
male,,19,33,1,0,local police
male,75,10,18,1,1,local police
male,,16,47,1,0,local police
male,,8,49,1,0,local police
female,125,15,33,1,0,local police
male,,15,32,0,0,local police
male,,20,23,1,0,local police
female,,12,19,0,0,local police
male,,14,45,1,0,local police
male,,10,27,0,0,local police
female,,13,44,0,0,local police
female,,13,33,1,0,local police
female,,18,71,1,1,local police
male,175,20,29,1,1,state police
male,,15,47,1,0,local police
female,185,21,24,1,0,state police
male,,10,57,0,0,local police
male,135,16,51,1,0,state police
male,175,20,21,0,0,local police
female,75,10,29,1,0,state police
female,,10,43,1,0,local police
male,95,12,35,1,0,local police
male,,10,32,1,0,local police
male,75,10,40,1,0,local police
female,75,15,25,1,1,state police
male,,9,18,1,0,local police
male,115,14,18,0,0,local police
female,,13,33,0,0,local police
female,,14,31,0,0,local police
male,,17,36,1,0,local police
male,,12,31,1,0,local police
female,,12,44,1,0,local police
female,,13,52,1,0,local police
female,125,15,20,1,1,local police
female,,10,25,1,1,local police
male,,20,43,0,0,local police
male,75,10,29,1,0,state police
male,,13,47,1,0,local police
female,,14,28,1,0,local police
male,115,14,59,1,0,local police
male,195,30,21,0,0,state police
female,,7,43,1,0,local police
male,75,24,24,1,0,local police
female,,17,54,0,0,local police
female,,11,23,1,0,local police
male,75,27,24,1,0,state police
male,,10,22,1,1,state police
male,,11,36,0,0,local police
male,,12,26,1,0,local police
female,75,10,50,1,0,local police
female,,15,36,1,0,local police
male,,16,26,1,1,local police
male,115,14,43,1,0,local police
male,,9,25,1,0,state police
male,,10,18,1,1,state police
male,,10,41,0,0,local police
male,75,10,36,0,0,local police
female,125,15,40,1,0,local police
female,,14,39,1,0,state police
female,,15,40,1,0,local police
male,,10,29,1,0,state police
female,125,15,58,0,0,local police
female,,13,20,1,0,local police
male,135,16,23,1,0,local police
male,,9,70,1,0,state police
female,,17,37,1,0,local police
female,,11,36,1,0,local police
male,105,13,26,1,0,local police
male,375,45,22,1,0,state police
male,165,19,24,0,0,state police
male,110,16,48,1,0,state police
female,,12,38,0,0,local police
male,,10,46,0,0,local police
male,125,15,41,1,0,local police
male,,10,49,1,0,local police
female,,11,64,1,0,state police
male,,17,45,1,0,local police
female,145,17,19,0,0,local police
male,50,10,29,1,0,local police
male,,13,34,1,1,local police
male,,15,47,1,0,local police
female,,13,23,0,0,local police
male,,10,50,0,0,local police
male,,11,66,1,0,state police
male,75,19,25,1,0,local police
female,,14,48,0,0,local police
male,75,10,20,1,0,state police
female,,18,43,0,0,local police
male,,15,45,0,0,local police
male,75,20,42,0,0,local police
male,125,15,47,1,0,local police
male,75,10,20,0,0,state police
female,,16,44,1,0,local police
female,,21,38,1,0,local police
female,75,25,20,1,0,local police
male,325,35,18,1,0,state police
male,75,10,19,1,1,state police
male,,13,23,0,0,local police
male,125,15,49,1,1,state police
male,205,23,18,1,0,local police
male,90,14,43,1,0,local police
male,,16,78,1,0,local police
female,,14,25,1,0,local police
male,105,24,31,1,0,local police
male,,15,35,0,0,local police
male,75,10,46,1,1,state police
female,,19,19,1,0,local police
female,75,24,20,1,0,local police
female,,10,27,1,0,state police
female,155,18,23,1,0,state police
female,,8,21,1,0,local police
male,125,15,48,1,0,state police
male,,14,30,1,1,state police
female,155,18,29,1,1,local police
male,,12,48,0,0,local police
female,155,18,36,1,1,state police
male,125,15,20,1,0,local police
male,,15,48,1,0,local police
male,145,17,20,1,0,local police
male,75,10,41,1,1,local police
male,50,17,47,1,1,state police
male,175,20,39,1,1,state police
male,,20,28,0,0,local police
male,,15,18,1,0,local police
male,,10,86,0,0,local police
male,,13,47,1,0,local police
male,,17,27,1,0,local police
male,275,30,23,1,1,state police
female,,11,54,0,0,local police
male,,10,57,1,0,local police
female,100,15,28,1,0,state police
female,145,17,31,1,1,local police
male,75,5,17,0,0,local police
female,,16,19,1,0,local police
male,215,24,58,1,0,state police
male,135,16,26,1,1,local police
male,75,10,22,1,1,state police
female,75,10,58,1,1,local police
male,,10,41,0,0,local police
male,145,17,18,0,0,local police
female,,17,37,0,0,local police
male,,9,58,1,0,local police
male,,15,75,0,0,local police
male,,15,25,1,1,local police
male,215,24,61,1,1,local police
female,75,10,26,1,1,state police
male,125,15,23,1,0,state police
female,150,20,26,1,0,state police
male,75,20,57,1,0,local police
male,120,17,22,1,1,local police
female,,10,50,0,0,local police
male,,15,36,1,0,local police
male,135,16,27,1,0,local police
female,185,21,28,1,0,state police
male,,7,30,1,0,state police
female,,11,45,1,0,local police
female,,13,36,1,0,local police
female,,16,28,1,0,local police
female,125,15,21,1,1,state police
male,215,24,23,1,0,state police
male,50,19,46,1,0,local police
female,145,17,36,1,0,local police
female,,8,22,0,0,state police
male,180,23,24,1,1,local police
male,135,16,55,1,1,local police
male,125,15,25,1,0,state police
male,145,17,45,1,0,local police
female,75,10,36,1,0,local police
male,75,14,47,0,0,local police
female,,12,19,0,0,local police
male,,16,56,1,0,local police
male,75,10,45,0,0,local police
male,,19,37,1,0,state police
male,,7,28,1,0,local police
female,,12,27,1,0,local police
male,,9,36,1,0,state police
male,125,15,33,1,0,local police
female,135,16,43,1,0,local police
male,150,20,49,1,1,state police
male,,14,25,1,0,local police
female,,13,43,0,0,local police
male,75,15,32,0,0,local police
male,130,18,24,1,1,local police
male,75,19,36,1,0,local police
male,145,17,21,1,0,local police
male,115,14,24,1,1,state police
female,,15,31,1,0,local police
female,,18,25,1,1,local police
female,50,10,54,1,0,local police
male,,20,47,0,0,local police
female,50,10,37,1,1,state police
male,75,15,18,1,0,local police
male,195,22,31,1,0,local police
female,,10,21,1,0,local police
female,,12,40,1,1,local police
male,,8,22,1,0,local police
male,,10,47,1,0,local police
male,,14,52,0,0,local police
female,75,10,62,0,0,state police
female,,18,39,1,0,local police
male,,17,24,1,1,local police
male,,15,48,1,0,local police
male,75,10,21,0,0,local police
female,75,10,21,1,0,local police
male,,10,48,1,0,local police
male,,13,58,1,0,state police
male,125,15,42,1,1,state police
male,75,18,52,1,0,state police
male,165,18,19,1,0,local police
female,205,23,39,1,0,local police
female,50,9,37,1,0,local police
female,165,29,19,0,0,state police
male,95,12,48,1,0,state police
male,,10,18,1,0,local police
male,,26,26,0,0,local police
male,,15,48,1,0,local police
male,90,14,20,0,0,local police
male,185,21,24,0,0,local police
female,75,10,25,1,1,local police
female,,15,52,1,0,local police
male,50,27,55,1,0,local police
female,75,10,24,1,0,state police
male,,17,30,0,0,local police
male,215,24,37,1,0,local police
female,,19,28,1,0,local police
male,,10,41,1,0,local police
female,,12,18,0,0,local police
female,,10,44,1,0,local police
female,,15,21,1,0,local police
male,,10,44,1,0,local police
female,,16,45,1,0,local police
male,140,24,41,0,0,local police
male,,21,19,1,1,local police
male,50,16,20,1,0,local police
female,75,22,32,1,0,local police
female,75,10,24,1,0,local police
female,,19,23,0,0,local police
male,50,10,43,1,0,local police
male,,10,27,1,0,local police
male,,21,42,0,0,local police
male,50,20,23,1,0,state police
male,125,15,26,1,1,state police
male,,25,41,1,0,local police
male,,15,21,0,0,local police
female,,14,29,1,0,state police
male,,10,21,1,0,local police
female,145,17,25,1,0,local police
male,115,14,22,1,0,state police
male,,10,21,0,0,local police
female,75,10,66,1,0,state police
male,75,10,42,1,1,local police
male,75,10,37,1,1,local police
female,,9,53,1,0,state police
female,,18,33,1,0,local police
female,110,16,35,1,0,state police
female,,10,50,0,0,local police
female,,11,44,1,0,local police
female,,21,36,1,0,local police
female,75,11,22,1,0,local police
male,185,21,31,0,0,local police
male,,16,57,1,0,local police
male,,15,29,0,0,local police
male,75,19,31,1,0,local police
female,75,19,19,0,0,local police
female,75,9,41,1,1,state police
male,95,12,42,1,1,state police
female,75,15,41,1,0,state police
male,75,19,31,1,0,local police
male,,15,38,1,0,local police
male,,12,44,1,1,local police
female,,9,29,0,0,local police
male,,15,21,1,0,local police
female,,10,39,1,0,local police
male,185,21,34,1,1,state police
male,50,10,35,1,0,local police
male,,10,58,1,0,local police
male,,10,36,1,0,state police
female,75,15,20,0,0,local police
female,125,15,52,1,0,local police
male,75,10,34,1,0,local police
female,155,18,22,1,0,state police
male,50,10,20,1,0,local police
female,,15,54,1,0,local police
male,,16,40,1,0,local police
male,,15,32,1,0,local police
female,,12,20,1,1,state police
female,75,18,25,1,1,local police
male,75,16,25,1,0,local police
male,135,16,84,1,1,state police
female,,22,49,1,0,state police
male,120,18,42,1,0,local police
female,215,24,18,1,0,state police
male,,4,31,1,0,state police
female,,16,36,1,0,local police
male,,14,38,0,0,local police
female,75,22,39,1,0,state police
male,,13,54,0,0,local police
male,125,15,20,0,0,local police
male,25,18,33,1,0,state police
male,100,15,21,1,0,local police
male,50,10,40,1,1,local police
male,,12,36,0,0,local police
female,125,15,30,1,1,state police
male,75,10,19,1,0,local police
male,75,10,37,1,0,local police
male,,9,54,1,0,state police
male,,10,34,0,0,local police
male,155,18,39,1,1,state police
male,,16,46,0,0,local police
male,,14,68,1,1,local police
male,50,10,33,1,1,state police
male,170,22,32,1,0,state police
male,,10,20,0,0,local police
male,,10,17,1,0,local police
female,,10,49,0,0,local police
male,,5,36,1,0,local police
male,175,20,45,1,0,local police
female,,11,40,0,0,local police
male,145,17,55,1,0,local police
male,75,22,20,1,0,state police
male,,10,51,1,0,state police
male,,12,29,1,0,local police
female,75,5,30,1,1,state police
male,,21,69,1,0,local police
male,,18,51,0,0,local police
male,75,10,23,1,1,state police
male,,9,34,0,0,local police
male,,11,24,1,1,local police
male,,16,42,1,1,local police
male,125,15,27,1,1,state police
female,,17,68,1,0,local police
female,,17,33,0,0,local police
male,225,25,40,1,1,state police
male,,10,21,1,1,local police
female,,10,25,1,0,local police
male,75,15,64,1,1,state police
male,75,10,30,1,0,state police
male,,18,25,1,0,state police
male,215,24,42,1,0,state police
male,,12,52,1,0,local police
male,,14,18,1,0,local police
male,75,20,18,1,0,state police
female,,11,48,1,0,local police
male,155,18,57,1,0,state police
male,,10,33,1,1,local police
female,225,25,26,1,0,local police
male,,20,48,1,0,local police
female,,10,33,1,0,local police
female,,15,41,1,0,local police
male,195,22,19,0,0,local police
male,50,10,18,1,0,local police
male,,13,43,0,0,local police
male,215,24,19,1,1,state police
female,,16,30,0,0,local police
male,,4,39,1,1,state police
female,100,15,38,1,1,local police
male,165,19,39,1,0,local police
male,,10,33,1,0,state police
male,75,17,35,1,0,local police
male,,11,25,0,0,local police
female,,15,42,1,0,local police
female,50,10,39,1,0,local police
male,,7,19,1,0,state police
male,75,18,61,1,0,state police
male,225,25,20,0,0,state police
male,,15,19,0,0,local police
male,225,25,36,1,0,state police
male,,16,65,1,0,local police
male,,15,26,1,0,local police
male,,13,29,1,0,state police
male,125,15,31,1,0,state police
male,,9,32,1,0,state police
male,,9,53,1,0,local police
male,,18,40,1,0,local police
male,75,20,33,1,0,local police
female,,16,48,1,0,local police
female,100,15,46,1,0,local police
male,,10,44,1,0,local police
female,95,12,31,1,1,local police
female,75,10,29,1,1,local police
female,,11,41,0,0,local police
female,75,18,52,0,0,state police
female,,13,60,1,0,local police
male,,15,25,1,0,local police
female,,19,35,1,0,local police
female,,14,34,0,0,state police
male,,12,57,1,0,local police
female,,18,25,1,0,local police
male,,10,33,0,0,state police
male,50,18,27,1,0,local police
male,125,15,23,1,1,state police
male,,12,36,1,0,local police
male,,10,36,1,0,local police
male,,12,32,0,0,local police
male,,10,54,1,1,local police
female,105,40,48,1,0,local police
female,125,19,24,1,0,local police
male,235,26,27,1,0,local police
female,100,25,21,1,0,state police
male,215,24,43,1,1,local police
female,185,21,54,0,0,local police
male,,16,26,1,0,local police
female,75,10,53,1,1,state police
female,,13,50,1,0,state police
male,75,16,20,0,0,local police
female,,9,24,0,0,local police
female,,10,55,1,0,local police
male,,15,35,1,0,local police
female,105,13,37,1,0,local police
male,75,15,35,1,0,state police
female,,18,39,0,0,local police
male,225,25,20,0,0,state police
male,,11,52,1,0,local police
male,125,15,22,1,0,local police
male,,14,31,1,0,local police
male,200,25,41,1,0,state police
male,,11,32,0,0,local police
male,175,23,52,1,0,local police
female,,13,39,1,0,local police
female,115,14,20,1,0,state police
male,75,10,46,1,0,local police
male,,15,19,0,0,local police
male,75,17,55,1,0,state police
male,,15,36,0,0,local police
female,,13,51,0,0,local police
male,245,22,33,1,1,state police
male,,15,24,1,0,state police
female,,15,56,0,0,local police
male,75,10,54,1,0,state police
female,,10,57,0,0,local police
female,,16,46,1,0,local police
male,,15,17,1,1,local police
male,75,17,35,1,1,local police
male,,9,44,1,1,local police
male,100,20,26,1,0,state police
male,,10,65,1,0,local police
male,125,25,26,1,1,state police
female,,16,47,1,0,local police
male,145,17,22,1,1,state police
male,,15,34,1,0,local police
male,,10,66,0,0,state police
male,,14,30,1,1,local police
female,50,10,33,1,0,state police
male,75,19,20,1,0,local police
male,,14,33,1,0,local police
male,,16,23,1,0,local police
male,,15,34,1,0,state police
female,,20,27,0,0,local police
female,,12,36,0,0,local police
male,225,25,43,1,1,state police
female,,10,31,1,0,state police
male,,10,46,1,0,local police
female,85,19,64,1,0,state police
male,75,15,67,1,0,state police
female,125,15,22,1,0,local police
male,75,15,40,1,0,state police
male,,15,18,1,0,local police
female,,13,49,1,0,local police
female,,13,35,1,0,local police
male,,8,32,1,0,local police
male,145,17,18,0,0,local police
female,135,16,31,1,0,local police
female,,15,18,0,0,local police
male,75,10,54,0,0,local police
male,75,10,19,1,0,state police
female,,10,18,1,0,state police
male,,11,39,1,0,local police
male,,13,21,0,0,local police
male,,15,85,0,0,local police
female,125,15,39,1,0,local police
female,,10,21,1,0,local police
male,75,20,23,0,0,state police
male,75,15,30,1,1,local police
male,155,18,40,1,0,local police
male,,15,29,0,0,local police
male,,13,29,0,0,local police
female,,19,30,1,0,local police
male,50,10,18,1,0,state police
female,,15,32,1,0,local police
male,50,12,27,1,0,local police
female,75,10,43,1,0,local police
male,50,19,20,0,0,local police
male,75,23,44,1,0,local police
male,165,19,21,1,0,state police
male,185,21,28,1,0,state police
female,75,20,47,1,0,local police
female,,10,26,0,0,local police
female,,15,36,1,0,local police
female,,19,37,1,0,local police
female,125,15,26,1,0,state police
female,195,22,25,1,0,local police
male,,12,42,1,0,local police
male,,10,28,1,1,local police
male,50,16,34,1,0,state police
male,,10,47,1,0,local police
male,,19,22,1,0,local police
male,,12,52,1,0,local police
male,205,23,33,1,0,local police
male,225,25,20,1,1,state police
male,,16,62,1,0,local police
male,,10,34,1,0,local police
male,75,16,46,0,0,local police
male,215,24,35,1,1,state police
male,,10,41,0,0,local police
female,75,19,29,1,0,local police
female,,17,54,0,0,local police
male,325,35,20,1,0,state police
female,,15,35,1,0,local police
female,,13,40,0,0,local police
male,,17,35,1,0,local police
male,145,17,24,1,1,local police
male,,13,43,1,1,local police
male,,14,45,1,0,local police
female,,17,44,0,0,local police
male,75,10,66,1,1,local police
male,75,10,56,1,1,state police
female,,13,52,1,0,local police
female,,17,47,1,0,local police
male,,10,52,1,0,local police
male,120,17,30,1,0,state police
female,,12,54,1,0,local police
male,125,15,59,1,0,local police
male,100,15,34,0,0,local police
male,,14,60,1,0,local police
female,,10,49,1,1,local police
female,,10,18,1,0,state police
male,,15,29,0,0,local police
male,75,10,27,1,0,state police
male,75,34,21,0,0,local police
male,,10,31,1,1,local police
female,425,45,27,1,0,state police
male,75,10,31,1,1,state police
male,125,15,67,1,1,state police
male,,10,32,1,0,state police
female,35,10,19,1,0,state police
female,,20,28,1,0,local police
female,125,15,33,1,0,local police
male,125,15,20,1,1,state police
male,75,10,32,1,1,state police
male,185,21,20,1,0,local police
male,,23,28,0,0,local police
female,,16,24,1,0,local police
female,105,13,25,1,0,local police
male,275,30,39,1,1,state police
male,,12,57,1,0,local police
female,,10,32,1,0,state police
male,205,23,41,0,0,local police
female,,12,18,0,0,local police
female,,13,19,1,0,local police
female,,10,23,1,1,state police
female,,13,59,0,0,local police
male,185,21,33,1,1,state police
male,150,20,20,1,1,state police
male,100,15,56,0,0,state police
female,75,13,40,1,1,state police
male,,15,43,1,0,local police
female,105,13,37,1,1,state police
male,,8,64,0,0,local police
female,,10,31,1,0,local police
female,,13,37,1,0,local police
male,,17,34,1,0,local police
male,75,10,25,1,0,local police
male,100,19,33,1,0,state police
female,,13,32,1,0,local police
male,75,25,19,0,0,local police
female,,16,29,1,0,local police
male,75,10,22,1,1,state police
male,135,16,18,1,0,local police
female,,19,38,1,1,local police
male,,10,31,1,0,local police
female,,15,23,1,0,local police
male,75,10,24,0,0,local police
male,75,10,26,1,0,local police
male,,11,59,0,0,local police
male,,13,18,0,0,local police
female,145,17,21,1,0,state police
male,,16,40,1,0,local police
female,,17,63,1,0,local police
male,75,17,33,1,0,local police
male,75,22,27,1,1,local police
female,,23,53,0,0,local police
female,75,15,51,1,0,state police
female,,15,42,1,0,local police
male,110,16,17,0,0,local police
female,,16,29,1,0,local police
male,,10,27,1,0,local police
female,,11,43,1,0,local police
female,145,17,21,1,0,local police
male,,14,50,1,0,local police
female,140,19,41,0,0,local police
male,75,10,37,1,1,state police
male,,16,21,0,0,local police
male,,4,21,1,0,state police
male,50,21,43,1,0,local police
male,50,10,38,1,1,local police
female,,10,20,0,0,local police
female,,17,51,1,1,local police
male,75,10,23,0,0,local police
male,,12,48,0,0,local police
female,,5,28,1,0,state police
female,150,27,22,0,0,local police
female,,12,40,0,0,state police
female,,15,25,1,0,state police
male,110,16,43,1,1,local police
male,50,14,35,1,0,local police
female,,14,26,0,0,local police
male,,14,28,1,0,local police
male,95,17,48,0,0,local police
male,175,20,31,1,0,state police
male,155,18,32,0,0,local police
male,75,15,18,1,0,state police
female,,9,19,0,0,local police
female,50,10,23,1,0,state police
male,75,10,29,1,0,state police
male,175,20,28,1,1,state police
female,,7,56,1,0,local police
male,,17,18,0,0,local police
male,,19,28,1,0,state police
female,,16,32,1,0,local police
male,,10,40,1,0,local police
female,75,10,43,0,0,local police
male,,15,32,1,0,state police
male,125,15,59,1,0,local police
female,,12,50,0,0,local police
male,,12,31,1,0,local police
male,,17,25,0,0,local police
female,75,10,43,1,0,state police
male,175,20,31,1,0,local police
female,,19,18,1,1,local police
male,,15,74,0,0,local police
male,165,19,17,1,0,local police
male,130,18,20,0,0,local police
female,50,10,51,1,1,state police
male,,20,32,1,0,local police
male,75,10,30,1,0,local police
male,215,24,50,1,1,state police
female,125,15,30,1,0,state police
female,75,10,36,1,0,state police
male,,14,26,0,0,local police
male,175,21,23,1,0,state police
male,70,12,27,1,0,local police
female,50,20,24,1,0,state police
male,,13,33,1,0,local police
male,,13,21,1,0,local police
male,50,10,41,1,0,local police
female,135,16,66,1,0,state police
male,80,13,43,1,1,state police
female,,14,31,1,0,local police
female,,12,17,1,0,local police
female,165,19,26,1,0,local police
male,90,14,37,1,0,local police
male,195,22,25,1,0,state police
male,50,10,28,1,0,state police
male,115,14,29,1,1,state police
male,105,13,38,1,1,state police
female,,10,40,0,0,local police
male,,19,20,0,0,local police
female,,9,30,0,0,local police
male,100,15,26,1,0,local police
male,,15,25,1,0,local police
male,,9,76,1,1,state police
female,75,16,44,1,0,local police
female,50,10,23,1,0,state police
female,,5,42,1,0,state police
male,,9,75,1,0,state police
male,,15,36,1,1,local police
female,,12,22,0,0,local police
male,175,20,47,1,0,state police
male,,13,62,0,0,local police
male,50,14,34,1,0,local police
female,135,17,49,1,0,local police
male,125,15,25,1,0,state police
male,165,29,18,1,0,state police
male,75,10,48,1,1,state police
female,,12,46,1,0,local police
male,115,14,40,1,0,local police
male,,20,44,1,0,local police
male,100,26,28,1,0,local police
male,75,20,17,0,0,local police
male,150,18,62,1,0,local police
male,,16,23,0,0,local police
female,75,10,31,1,0,state police
male,,20,38,0,0,local police
female,,14,48,1,0,local police
male,,15,36,1,0,local police
male,,11,39,1,0,local police
male,,10,29,0,0,local police
female,,13,37,1,0,local police
male,,15,21,0,0,local police
male,175,20,35,1,0,state police
male,,10,62,1,1,state police
male,50,10,28,1,0,local police
male,195,22,33,1,1,state police
female,100,23,19,0,0,local police
male,,9,54,1,0,state police
female,150,20,23,1,0,state police
male,,10,57,1,0,state police
male,165,19,53,1,1,state police
male,135,16,47,1,0,local police
female,195,22,24,1,0,state police
female,145,16,38,1,0,local police
male,,15,20,0,0,local police
male,,15,20,1,0,local police
female,,10,35,1,1,local police
male,100,18,40,1,0,state police
male,135,16,53,1,0,state police
female,105,13,28,0,0,state police
female,,11,37,1,0,local police
male,75,10,22,1,0,state police
female,75,10,29,1,1,state police
female,,14,46,1,0,local police
male,215,24,35,1,1,state police
female,185,21,27,1,0,local police
male,,14,34,1,0,local police
male,155,18,78,1,0,local police
male,75,20,25,1,0,local police
female,,15,47,1,0,local police
male,75,10,34,1,0,state police
male,75,10,20,1,1,local police
female,75,10,40,1,0,local police
male,,10,68,0,0,local police
female,75,15,26,1,0,state police
female,,12,24,1,0,local police
male,,9,47,1,0,local police
male,175,20,33,1,0,local police
female,135,16,26,1,1,state police
male,,15,39,1,0,local police
female,,15,35,1,0,local police
male,,13,68,1,0,state police
female,135,16,58,0,0,local police
female,75,21,21,1,0,local police
male,75,21,42,1,0,state police
male,50,10,24,1,1,state police
male,,12,34,1,1,local police
male,125,15,43,1,1,state police
female,135,16,38,1,1,state police
female,80,13,29,0,0,local police
male,,13,33,1,0,local police
female,,11,44,0,0,local police
female,75,21,35,1,1,state police
female,,12,55,0,0,local police
male,,10,31,1,0,state police
female,145,17,39,1,0,state police
female,80,13,35,1,0,local police
female,50,21,42,1,0,local police
male,90,14,39,1,0,state police
male,,15,44,0,0,local police
male,120,17,50,1,0,local police
male,,13,26,1,0,local police
male,,15,36,0,0,local police
male,,14,36,1,0,local police
female,50,10,20,1,1,state police
female,255,28,19,1,0,state police
female,,12,39,0,0,local police
male,,10,32,1,0,local police
male,130,18,46,0,0,local police
male,100,25,21,1,0,state police
male,145,17,21,1,0,local police
male,,20,28,1,0,local police
female,,15,33,1,0,local police
male,145,17,32,1,0,local police
male,95,12,17,0,0,state police
male,,9,33,1,0,state police
female,125,15,27,1,0,local police
female,,10,29,0,0,local police
male,110,16,31,1,1,state police
male,155,18,45,1,0,local police
male,155,18,19,1,1,state police
female,,14,29,1,0,local police
male,120,17,21,0,0,local police
male,,10,17,0,0,local police
male,75,16,28,1,0,state police
male,50,13,23,1,0,local police
female,75,15,43,1,0,local police
male,100,15,24,1,0,local police
male,235,26,52,1,0,state police
male,,12,18,1,1,state police
male,105,13,36,1,0,local police
female,,11,79,1,0,local police
female,195,17,17,1,0,state police
male,125,15,19,1,0,state police
female,,14,64,1,0,local police
female,,13,27,1,1,local police
male,125,15,66,1,0,state police
male,155,18,54,0,0,local police
male,,14,49,1,0,local police
male,,10,44,1,0,state police
male,365,39,19,1,0,state police
male,,12,66,1,0,local police
male,75,15,41,1,1,state police
male,,10,43,0,0,local police
male,,17,39,1,0,local police
male,,13,25,1,0,local police
male,75,10,24,1,1,state police
male,,15,38,1,0,local police
female,,13,48,1,0,local police
male,,16,47,0,0,local police
female,75,17,32,1,1,state police
female,,15,35,0,0,local police
male,,10,31,0,0,local police
female,205,23,36,1,1,state police
male,,15,53,1,0,local police
male,,10,30,1,0,local police
male,175,20,25,0,0,local police
male,,11,50,1,0,state police
male,,20,23,0,0,local police
male,,10,25,1,0,local police
male,135,16,25,0,0,local police
female,,18,46,1,0,local police
male,50,18,44,0,0,local police
